뉴스제목,주가변동
"뉴욕증시, 기업 실적 호조에 상승 출발",0
'여성 개미'의 진격.. 공모주 신청 70% 차지했다,0
카카오뱅크 상장 첫날 '따상' 좌우할 변수 두가지,0
"미래에셋증권, 2분기 영업익 4,300억 사상 최대..자본이익률 13%로 대폭 올라",0
"오딘 약발 끝?..지지부진 카카오게임즈, 증권가 ""더 간다"" 이유는?",0
"국내외 IB 삼전 시각 바뀌나..""주가 반등 주목해야""",0
실현된 '박현주의 약속'..성큼 다가선 '한국판 골드만삭스'의 꿈,0
미래에셋證 '자기자본 10조' 넘었다,0
"""카카오 다 잘 나가는데..따상 가겠죠?"" 186만 카뱅 주주 웃을까?",0
자기자본 10조 돌파..박현주의 '꿈' 5년만에 이뤘다,0
증권업계 최초로 자기자본 10조원 시대 연 미래에셋증권.. '박현주 뚝심' 통했다,0
"코카콜라, 코로나 부진 벗어났다.. ""매출 100억달러 재돌파""",0
"아주스틸, 공모가 1만5100원 확정..경쟁률 1777대 1",0
직원도 외면한 크래프톤 공모청약..우리사주 청약률 20%,0
"'고평가 논란' 크래프톤, 직원들도 우리사주 청약 외면",0
플래티어 청약 경쟁률 2499대 1..12일 상장,0
외국인·기관 '쌍끌이'.. 코스닥 연중최고,0
아시아 주요 증시 동향(8월 5일),0
5일 장 마감 후 주요 종목 뉴스,0
"플래티어, 청약 경쟁률 2500대 1..증거금 6조원 몰려",0
장 마감 후 기업공시,0
채형석 부회장 '경영권 승계' 본격화.. 애경그룹 화학3사 합병 의결,0
"'크래프톤' 외면한 투자자, 플래티어는 러브콜..청약 증거금 6.2조 몰려",0
"PI첨단소재, 9일 유가증권시장으로 이전 상장",0
"자안홀딩스, 자안바이오 지분 전량 매도..""최대주주 확인 중""",0
차백신연구소·한화플러스제1호스팩 등 코스닥 상장예심 통과,0
KB증권 '프라임 클럽' 가입자 28만명 돌파,0
"'50% 폭등 반전' 로빈후드, 밈 주식 되나",0
美 7월 일자리 94만개↑..델타우려 속 1년 만에 최대폭,0
7월 美 고용 94만건 증가..현실로 다가온 테이퍼링,0
"뉴욕증시, 긍정적 고용 지표에 혼조세로 출발",0
"삼성증권, 2분기 영업이익 3563억원..101% 증가",0
'분당 김밥집 집단 식중독' 2주전 서울서도 의심증상,0
美 7월 일자리 94만개 이상 늘어..실업률은 0.5%p↓,0
오후 9시 확진자 어제보다 67명↑..7일 1700명대 예상,0
美 7월 일자리 94만개 증가..실업률은 5.4%로 하락,0
"남아공 ""얀센백신 사망 예방효과 96.2%""",0
"유럽 주요국 증시, 장 중 상승 반전..영국·독일·프랑스 동반↑",0
"WSJ ""中, 메이퇀에 독점규정 위반 벌금 10억달러 부과""",0
"인도 증시, 5일만에 하락 마감..0.4%↓",0
"롯데렌탈, 확정 공모가 5만9000원..일반 청약 9~10일",0
"딥노이드·한컴라이프케어, 청약 증거금 1조 넘어서",0
(6일) 애경유화 등,0
(6일) 대성엘텍 등,0
18시 코로나19 신규 확진자 1395명..전일보다 36명↑,0
- 20:00,0
"4600만원대로 상승..JP모건, 신규 가상화폐 펀드 판매 결정",0
아시아 주요 증시 동향(8월 6일),0
장 마감 후 기업공시,0
노바백스 호재에..SK바사 최고가 경신,0
"모더나, 호실적에도 주가 빠진 이유.. 백신 판매량 때문?",0
6일 장 마감 후 주요 종목 뉴스,0
"한국거래소, 강원에 개선기간 8개월 부여",0
"한국거래소, 크로바하이텍에 개선기간 8개월 부여",0
"06일, 기관 코스닥에서 CJ ENM(-2.36%), 에코프로비엠(-0.54%) 등 순매도",0
"06일, 코스닥 외국인 순매도상위에 제약 업종 6종목",0
"06일, 기관 코스닥에서 카페24(+10.75%), 천보(+2.86%) 등 순매수",0
"06일, 코스닥 외국인 순매수상위에 반도체 업종 6종목",0
(9일) 대화제약 등,0
(9일) GS건설 등,0
'시총 10위' 등극한 카카오뱅크..은행주는 동반상승? 뒷방行?,0
석달새 1000억원 유입..조용해도 꾸준한 EMP 펀드,0
"美 뉴욕증시, 코로나 확산에 하락 출발",0
"뉴욕증시, 코로나19 우려에 하락 출발",0
주인 바뀐 코스닥 상장사 주가 '껑충',0
40대 이하 일반 국민 백신 첫 예약날 이상 無..질병청 누리집은 중단,0
"카페24, 네이버 피인수설 관련 ""교류중이나 확정된 바 없어""",0
청약 돌입한 롯데렌탈..카카오뱅크 흥행 이을까?,0
"'강성부 펀드'도 쌍용차 인수전.. ""전기차 회사 만들겠다""",0
"아이엠, 금성축산진흥으로 최대주주 변경",0
"정치권, 이재용 가석방 놓고 엇갈린 반응..""환영 VS 굴욕적""",0
"비욘드미트, 수익성 우려?.. ""매출 성장 흐름 주목해야""",0
"기로에 선 삼성전자, '반등의 시작 vs 차익실현'",0
코인 열풍 재점화..마이크로스트래티지 '기지개',0
직원마저 외면한 '크래프톤'..믿는 구석 따로있나,0
SSG닷컴 IPO 본격 시동..복수 증권사 접촉 시작,0
"'성장+수급' 양날개 '활짝'..에코프로, 이유있는 상한가",0
아시아 주요 증시 동향(8월 9일),0
"신성통상, 계열사 에이션패션 주식 처분액 265억→298억원 정정",0
장 마감 후 기업공시,0
'국민 재테크 상품' 된 ETF..19년 만에 500종목 돌파,0
외국인·기관 팔자 행진에 코스피 하락 마감..카뱅 시총 9위 등극,0
9일 장마감 후 주요 종목 뉴스,0
"09일, 코스닥 기관 순매도상위에 제약 업종 4종목",0
"09일, 코스닥 외국인 순매도상위에 연구·개발 업종 4종목",0
"09일, 기관 코스닥에서 동화기업(+4.05%), 에스엠(+0.87%) 등 순매수",0
"09일, 코스닥 외국인 순매수상위에 반도체 업종 6종목",0
"09일, 기관 거래소에서 삼성전자(0.00%), TIGER 차이나전기차SOLACTIVE(-3.34%) 등 순매도",0
이재용 바라보는 '500만 동학개미'..삼성전자 주가 향방은,0
"美 뉴욕증시, 코로나 확산에도 소폭 상승 출발",0
"""소문난 잔치에 먹을거 없었다"".. 크래프톤 호된 신고식",0
"뉴욕증시, 코로나19 우려·인프라 법안 기대 속 상승 출발",0
"'염블리' 염승환 ""아는 종목이라면 빚내서라도 투자해야""",0
"키움증권, 2분기 영업익 2926억..전년비 6.8%↓",0
"매장 문 다시 연 스타벅스, 실적↑.. ""배당금 0.45달러 지급""",0
"금리인상의 계절, 개미들의 봄날은 끝나나",0
인산가 '인산죽염(K-LAVASALT)'으로 일본시장 공략,0
"팍스넷, 상장폐지 효력정지 가처분신청 항고",0
아시아 주요 증시 동향(8월 10일),0
"SK바사, 코로나19 백신 모멘텀에 상한가 '턱밑' 강세",0
'무상감자' 삼성重 거래재개 첫날 롤러코스터..향후 주가는?,0
"한은 ""중국의 완화적 통화정책, 對中 중간재수출 증가시킬 것""",0
"'따상' 기대컸던 대어(大魚), 투자자들에 쓰라림만..공모주 성공신화 저무나?",0
포트폴리오 다양한 게 독..코로나發 역설 맞은 호텔업,0
"아이원스, 11일부터 거래 재개..상장적격성 심사 대상 제외",0
롯데렌탈 청약 경쟁률 66대 1..19일 코스피 입성,0
장 마감후 기업공시,0
중소형주 많이 담은 '전기차 ETF' 수익률 고공행진,0
"10일, 기관 코스닥에서 에코프로비엠(-0.16%), HK이노엔(-1.75%) 등 순매도",0
"10일, 코스닥 외국인 순매도상위에 반도체 업종 8종목",0
"10일, 코스닥 기관 순매수상위에 제약 업종 3종목",0
"10일, 외국인 코스닥에서 카카오게임즈(+1.33%), 셀트리온헬스케어(-0.18%) 등 순매수",0
"10일, 기관 거래소에서 SK하이닉스(-3.02%), KODEX 레버리지(-1.45%) 등 순매도",0
"10일, 거래소 외국인 순매도상위에 전기,전자 업종 4종목",0
"10일, 거래소 기관 순매수상위에 화학 업종 3종목",0
"10일, 거래소 외국인 순매수상위에 서비스업 업종 4종목",0
"티맵, 운전대행플랫폼 인수.. 카카오와 대리콜시장 선점 경쟁",0
"""외국계 기관투자자와 원활한 소통이 강점""",0
"'OPEC 압박·불법 행위 단속'..백악관, 유가 안정 나섰다",0
저평가 분석에 에코프로·에이치엔 '급등'..지분 스왑 어떻게?,0
카카오뱅크부터 크래프톤까지..슈퍼위크 수익률 1위는?,0
"美 인플레, 두달연속 5%대..상승세는 둔화 조짐",0
"뉴욕증시, 물가 지표에 안도..최고치로 출발",0
"포드 ""SK이노와 함께 유럽 전기차 시장 공략""",0
"폴라리스오피스, 폴라리스쉐어에 법적 대응 ""상표권 침해 소송 및 계약 해지 절차""",0
"美 7월 소비자 물가지수, 전년 대비 5.4%↑",0
美 7월 CPI 5.4%..예상치 소폭 웃돌아,0
"리비안, 텍사스에 年20만대 전기차 양산 공장 추진",0
일본 주요기업 주가(8/11),0
머지포인트 결국 판매 중단..'먹튀' 우려 현실화,0
"美 모기지 신청건수, 전주대비 2.8% 증가",0
"""D램 가격 꺾이나""..삼성전자·SK하이닉스 동반 급락 이유는",0
"한화에너지, 에이치솔루션 흡수합병",0
주린이탈출과 금융권 취업 준비 한다면 주식운용능력평가(S-MAT) 시험 응시,0
"사조산업, 주주명부 열람·등사가처분 신청 피소",0
11일 장 마감 후 주요 종목뉴스,0
코로나 확진자 오후 6시 '1608명'..내일도 2000명 넘길듯,0
아시아 주요 증시 동향(8월 11일),0
"4자 컨소 구성 GS, 휴젤 인수 나서..2조 안팎 제시",0
장 마감 후 기업공시,0
미래에셋 조직개편.. 외부위탁운용관리 경쟁력 강화,0
"한화생명, 신설동 사옥 판다",0
D램값 하락 전망에 반도체株 급락.. 삼성전자 다시 7만원대로,0
"철강소재기업 아주스틸, IPO 흥행 성공",0
원티드랩은 따상 갔다,0
빨라진 금리인상 시계.. 크레딧 스프레드 확대,0
美 조기 테이퍼링 우려..환율 오르고 코스피 후퇴,0
"11일, 기관 코스닥에서 원티드랩(+30%), 피에스케이(-11.69%) 등 순매도",0
"뉴욕증시, 주간 실업 지표 개선에도 하락 출발..헬스·금융 관련주만 소폭 상승",0
MSCI 분기변경 SKIET SKT 웃고 SK바사 울었다,0
"""175만원 간다더니""..엔씨 목표가 낮추는 증권사들",0
"뉴욕증시, 주간 실업 지표 개선에도 하락 출발",0
"""아~ 그때 팔았어야 했나""..삼성전자 하이닉스 연중 최저치, 동학개미 어쩌나",0
"美 7월 PPI, 전월대비 1.0% 상승..전망치 상회",0
中과 이별한 韓증시..美와 '커플링',0
원화값 1160원대..10개월만에 최저,0
强달러·반도체·델타 변이에 외인 짐싸..환율 1200원 저항선 지킬까,0
"다보링크, 13일 코스닥 상장..유안타제6호스팩과 합병",0
일본 주요기업 주가(8/12),0
"트랜스다임, 항공기 운항 재개 수혜.. 에프터마켓 판매 '쑥'",0
"우상향의 꿈, 돈 쓸어 담는 美펀드",0
"솔루에타, 436억 규모 생산 중단..물환경법 위반으로 조업정지",0
'한국의 버크셔' SK그룹..쪼개고 상장하고 '바쁘다 바빠',0
"다보링크, 코스닥 합병상장..13일 매매거래 개시",0
"""MSCI  지수 편입""..SKIET·에코프로비엠 급등",0
'무인가 증권모집·매매' 이철 前VIK 대표 징역 2년6개월 확정,0
아시아 주요 증시 동향(8월 12일),0
"오스템임플란트, 獨 치과장비기업 품는다",0
새내기株 첫주 평균 수익 60%,0
"삼전·SK하이닉스 연일 급락..코스피 3,200선 위험",0
"삼성중공업 ""미국 페트로브라스 손배소 재개""",0
장 마감 후 기업공시,0
"대한항공, 한국공항에  율도 항공유 비축기지 임대",0
"상장 앞둔 롯데렌탈, 등급전망 '안정적' 상향",0
12일 장 마감 후 주요 종목뉴스,0
"12일, 코스닥 기관 순매도상위에 반도체 업종 5종목",0
"12일, 외국인 코스닥에서 에코프로(+6.83%), 원익IPS(-5.06%) 등 순매도",0
"12일, 기관 코스닥에서 와이지엔터테인먼트(+11.59%), 셀트리온제약(+3.39%) 등 순매수",0
"뉴욕증시, 기업 실적 호조 속에 상승 출발",0
뉴욕 증시 상승 출발..다우 0.22%↑,0
코스피 -1% 삼성 -5% 하이닉스 -9%..이 종목 46% 뛰었다,0
'3개의 화살' 맞은 한국.. 원달러 환율 10개월만에 최고,0
"사상 최대 '셀 코리아'.. 외국인, 1주일간 주식 7조원 팔아치워",0
"""바겐 세일이냐, 본격 하락이냐""..고점론에 흔들리는 반도체주",0
"가상화폐 거래소 바이낸스, 한국서 현물 거래 서비스 '종료'",0
"오스템 임플란트 독일 의료장비 기업 4,500억에 인수",0
"조비, 드론택시 업계의 테슬라?.. 미국 UAM 지원 '날개'",0
일본 주요기업 주가(8/13),0
아시아 주요 증시 동향(8월 13일),0
"GS리테일 ""컴바인드딜리버리 주식 30만주 3000억에 인수""",0
장 마감 후 기업공시,0
"멜파스, 39만1129주 신주인수권 행사..30일 상장",0
"13일, 외국인 코스닥에서 에코프로에이치엔(+1.85%), 펄어비스(-6.61%) 등 순매도",0
"13일, 기관 코스닥에서 에코프로비엠(-1.54%), 엠로(-13.46%) 등 순매도",0
"13일, 코스닥 기관 순매수상위에 제약 업종 6종목",0
"13일, 외국인 코스닥에서 카카오게임즈(-2.03%), 에이치엘비(+4.04%) 등 순매수",0
"13일, 기관 거래소에서 KODEX 레버리지(-3.09%), 삼성전자(-3.38%) 등 순매도",0
"13일, 거래소 외국인 순매도상위에 전기,전자 업종 5종목",0
"13일, 기관 거래소에서 KODEX 200선물인버스2X(+3.54%), 크래프톤(+7.64%) 등 순매수",0
"13일, 거래소 외국인 순매수상위에 서비스업 업종 5종목",0
外人 7.6조 '셀 반도체'..주가·환율 '검은 일주일',0
"GS리테일 연합, 요기요 1조 원에 인수 확정",0
유가증권 코스닥 투자주체별 매매동향(8월 13일-최종치),0
"GS리테일, 사모펀드 함께 요기요 8000억에 인수",0
코스닥 기관·외국인·개인 순매수·도 상위종목(8월 13일-최종치),0
외국인 매도 폭탄에 증시 '휘청'..이번 주에만 7조 넘게 던졌다,0
유가증권 기관·외국인·개인 순매수·도 상위종목(8월 13일-최종치),0
"포스코 1.4兆 교환사채 발행, 2차전지·수소 투자 본격화",0
"2분기 어닝쇼크 낸 극장株, 언제 볕드나",0
'조기 테이퍼링' 나올까..연준 회의록 앞두고 美 증시 하락출발,0
"뉴욕증시, FOMC 의사록 앞두고 약보합 출발",0
"개미는 팔고, 외국인은 산 이 주식..수익률 승자는?",0
"美 헤지펀드 ""지금이 금 투자에 적기""",0
'초저가 전략'은 같은데..GS25-CU 실적 엇갈리는 이유는?,0
"두산인프라코어, DICC 지분 20% 3050억원에 인수",0
"삼성그룹, '르노삼성' 지분 정리한다",0
조정기 속 5300만원대 머물러..여전히 불안한 국가별 규제,0
25% 급등 → 8% 하락 마감..예스24 대체 무슨 일?,0
반등 성공한 코스피..바닥 다졌나,0
"소송까지 갔던 DICC 투자..두산 3,050억 돌려주기로",0
아시아 주요 증시 동향(8월 18일),0
18일 장 마감 후 주요 종목 뉴스,0
장 마감 후 기업공시,0
"현대오일뱅크, 코스피 입성 삼수 도전",0
"""외국인 앞으로 더 팔아봐야 6조.. 셀코리아 바닥 왔다""",0
기관 매수에..코스피 9일만에 반등,0
"엔지니어링社 천일, 한국미니스톱 본사건물 매입",0
상반기 감사 '부적정' '의견거절' 상장사 9곳.. 투자 주의보,0
신흥국 돈 빠질 때 북미펀드 나홀로 승승장구,0
"코스피·코스닥 40개사, 반기보고서 감사의견 '비적정'",0
"카카오뱅크, '고평가 논란' 속 주가 롤러코스터",0
"18일, 기관 코스닥에서 콜마비앤에이치(-7.92%), 엘앤에프(+4.36%) 등 순매도",0
