뉴스제목,주가변동
"출시 일주일 남은 토스뱅크, 초반 흥행몰이는 성공",0
한국씨티은행 희망퇴직 논의 본격화…매각도 속도내나,0
가계대출 풍선효과…고신용자 몰려든 2금융권은 들썩,0
"한국은행 ""소비자물가에 자가주거비 반영 시 변동성 확대될 것""",0
"""제2의 오징어게임을 찾아라""…'지옥' '마이네임'이 주목받는 이유는",0
"우리은행, 비대면 서비스로 MZ 유혹…부모-자녀 공동상품 인기",0
200만원이면 도요타 주식 산다…30년 만에 액면분할 단행,0
"포드 ""미국내 직원들 백신접종 현황 보고 하라""",0
한달 수익률 97%…'원자재 ETN' 돈 몰린다,0
회계사 '증'만 있으면…현업 떠난 은퇴자도 '월 1000만원 알바',0
리비안 상장 및 수주 기대! <티에스아이>,0
"한국투자글로벌브랜드파워펀드, 100대 세계 브랜드에 투자…1년 수익률...",0
"생보사들, 가계대출 축소 압박에 저신용자 대출금리 더 올렸다",0
"'이병헌 관절제품' 대박 난 회사, 상장 첫날 주가 '출렁'",0
"모건스탠리, 웰스파고 투자의견 하향…""당국 규제 우려"" [강영연의 뉴...",0
주식투자에 쓴 돈만 6조…세계 최고 부자가문은 '이 종목' 샀다,0
비트코인 약세 속 '디파이 코인'에 몰리는 자본,0
"'수수료 인하' 폭발한 카드사 노조 ""빅테크도 동일규제해야""",0
"THQ, 中 하이난면세점에 MZ세대 패션브랜드 신상품 선적 개시",0
"상장사 횡령·배임, 주식 매매거래 정지·상장폐지로...",0
허술한 잣대에 플랫폼 '흔들',0
"가스값 급등에 관련株 훨훨…""수소 품은 '가스공사' 주목""",0
"대성에너지, 아시아 LNG 현물가격 5배 급등…도시가스 공급·...",0
수소사업 기대감에 가스공사 14% '쑥',0
유럽발 천연가스 공급위기…'그린플레이션' 우려 속 에너지 선물·주가...,0
유럽發 천연가스 가격 급등…지에스이·대성에너지 상한가,0
"유럽발 천연가스 쇼크, 에너지 선물·주가 '기록적 폭등'",0
천연가스 공급난 심화…가스주 줄줄이 상한가,0
"""위드 코로나 국면서 레저 산업 빠른 회복 전망""",0
"""ESG 경영 잘할수록 수익성 높고 투자 성과 좋아""",0
'中 헝다리스크'에 코스닥 2차전지 장비株 노심초사,0
꺾이지 않는 가계대출…연말 대출 절벽 오나,0
"국동, 코로나19 치료제 개발 기대…쎌트로이 합병 추진",0
"국동, 질병관리청 코로나19치료제 개발연계 국방과학연구소 동물실험서...",0
김우남 마사회장 해임안 의결,0
문성유 캠코 사장 사의…제주지사에 출마할 듯,0
규제 풍선효과…저축은행 17곳 빌려줄 돈 '바닥',0
"국민은행, 배민 점주 '내 가게 마련' 대출 지원",0
"결국 전세자금 대출도 손보나…고승범 ""금리 조건 등 살펴볼 것""",0
'AI 은행원' 국내 첫선 보인 신한은행,0
"4대 경제·금융수장, 가계부채와의 전면전…추가대책 내용은?",0
정태영 부회장의 된장라면 레시피가 밀키트로,0
'가계대출 급증' 불똥 튄 카뱅…신규 마통 중단 (종합),0
"카카오뱅크, 신규 마통 중단…고신용자 대출↓ 급선무",0
이지홀딩스 주가 8%↑…관계사 통해 투자한 美업체 코로나 치료제 임상...,0
검색창에 글자 대신 사진…구글 '이미지 검색' 정식 서비스 곧 공개,0
"9월 기업 체감경기, 전체 산업서 전월 대비 악화",0
삼성전자 대신 삼성그룹ETF 샀다면…,0
'나이롱환자' 장기입원 제동…4주 넘으면 진단서 의무화,0
이마트 성수 본사 사옥 인수전…이지스·미래에셋 등 5~6곳 참여,0
미얀마 쿠테타 여파 장기화에…국내 진출 은행들 수익성 직격탄,0
급등 테마 부담…메타버스 다시 달릴까?,0
"메리츠證 손지웅, 급락장 속 유일하게 수익 남겨",0
'자산 증식·관리' SC제일은행이 정보 드릴게요,0
"국내 첫 탄소배출권 ETF, 쾌속 출발…개인 80억원 순매수",0
가상화폐 ETF 출시 기대감에…5300만원대 반등,0
"'先교통 後입주'라더니…3기 신도시 교통망, 입주보다 1~4년 늦어져",0
정태영 아이디어로 정용진이 만든 된장라면…이름에 숨은 뜻은?,0
"금투업계 ""공매도 재개 확대"" 요구…고승범 ""언젠가 해야할 일""(종합)",0
안되고 못하고 틀리고…금소법 후속 대책,0
엇박자 규제…금소법 이후 어느 장단,0
"카뱅, 고신용자 '마통' 신규 판매 연말까지 중단",0
교통사고 '나이롱 환자' 안된다…내 과실만큼 내 보험에서 부담,0
"'배터리 화재 막는 해결사' 켐트로스, 이틀 새 26% 급등",0
'베어링 가치형 펀드' ESG 요소 대폭 강화,0
18일부터 공모주 상장 첫날 VI 발동 안 한다,0
"에프앤가이드, 국내 최고 수준 보안체계 마련",0
"""시장 색깔 바뀐다…가치株로 대피하라""",0
"""脫탄소 시대에 투자하세요""…탄소배출권 ETF 4종 첫 출격",0
"SM엔터 메타버스 걸그룹 '에스파', 국민은행 '리브' 대표모델로 활동",0
"경미한 車사고, 본인 과실만큼 치료비 낸다",0
"카뱅, 연말까지 신규 마통 중단",0
"가계부채 증가율, 내년 4%이내로 억제…홍남기 ""실수요자도 상환능력내...",0
"국민은행, 하반기 5개 부문서 신입·경력 270여명 채용",0
"우리은행, 비대면 IRP 가입자 수수료 전액 면제",0
"타이슨푸드, 90% 이상 직원 백신접종 완료",0
"게임 출시 성공한 아마존…뉴월드, 첫날에만 70만명 몰려",0
"비씨카드 2030 개발팀 ""MZ세대 믿어준 사장님 격려가 만든 카드죠""",0
하나금융 '도쿄 패럴림픽' 특별전시,0
컨센서스 밑돈 고용지표···BBBY는 급락,0
"종근당, 코로나19 치료제 임상 3상 소식에 강세",0
"코스피, 뉴욕증시 급락에 외인·기관 동반 매도…3020선 후퇴",0
"덱스터, 넷플릭스와 협업 소식에 20%대 급등세",0
"코스피, 외국인·기관 동반 매도에 3010선 후퇴…반년만에 최저",0
"메리츠·신한금투, 연체채권 '폭증'…대출 제한 가능성↑",0
"SC제일은행, 변동금리 주담대 신규 잠정 중단",0
9월 가계대출 4조원 증가…연말까지 대출 '힘들다',0
"금융위원장 증권 빚투 경고…""과도한 레버리지는 자...",0
'옥석 가리기' 힘든 중소형주…ETF로 안정적 수익 챙겨라,0
골드만삭스마저…삼성전자 목표가 하향 조정,0
위태로운 '삼천피'…항공·레저·에너지 꽉잡아라,0
KB·신한 등 하반기 은행권 채용문 '활짝'…트렌드는 디지털,0
"교보생명·FI 풋옵션 3차공판…""안진 보고서 커버레터조차 어피니티가 ...",0
"우리은행, 6일 '위드코로나 시대의 금리인상' 언택트 세미나 개최",0
대출 중단 도미노 어디까지…중소형 보험사들도 문 잠근다(종합),0
대형사에 이어 중소형 보험사들까지…대출중단 도미노,0
"3분기 인기 신용카드, '무조건·생활형' 할인이 대세",0
"생보업계, 장기 유지 혜택·단기 전용상품까지…종신보험 출시 경쟁 격...",0
"삼성전자는 73층으로 추락, SK하이닉스는 10만원 위협…반도체주 투자...",0
"네이버·카카오, 웹툰·웹소설 플랫폼 확보에 올인",0
"하나은행, 청년창업 상생협력 금융생태계 구축한다",0
"신한은행 ""법인고객도 모바일로 외화통장 가입 가능""…대고객 이벤트",0
'금융시장 블랙스완' CFD·TRS…투자 세부내역 보고 의무화한다,0
케이카 일반청약 경쟁률 8.7 대 1 '흥행 저조',0
ETF 수익률 1위와 꼴찌…'팔라듐' 가격이 갈랐다,0
"6성급 호텔 담은 리츠, 연내 상장 '시동'",0
SC제일은행도 주택담보 신규대출 중단,0
"교보생명 풋옵션 3차 공판…교보생명 ""어피니티, 가치평가에 관여""",0
"머크 ""코로나 치료제 긴급승인 요청""···주가 급등",0
"케이카, 일반공모 청약 경쟁률 한자릿수에 그쳐…8.72대 1",0
"금감원, 이달 우리금융 종합검사…DLF사태·지배구조 문제 정조준",0
3분기에만 10조 팔아치운 외국인 사들이자 120% 급등했다,0
공급망 충격에 車·철강 직격탄···기관 9일간 3조 투매,0
카드 캐시백 첫날 136만명 신청,0
가짜뉴스에 샀다간 물린다…동진쎄미켐 상한가→급락,0
"교보생명 '풋옵션' 3차공판···""가격 부당개입""VS""약속 안지켜""",0
"""가격 부풀리려 허위보고""…어피니티에 언성 높인 박진호 교보생명 부...",0
SD바이오센서 / 한익스프레스,0
"SK케미칼 탄소섬유사업, 도레이에 300억 받고 매각",0
'공급망 쇼크'에 세계증시 출렁…코스피 6개월만에 최저치,0
"코스피, 장중 3000선 붕괴",0
"코스피, 美 뉴욕증시 급락에 6개월만 장중 3000선 붕괴",0
4대 코인거래소 예치금 1년새 1300%↑…케이뱅크가 예치금 규모 1위,0
변동성 장세 x 대출조이기에 꺾인 증권사 '빚투',0
삼성전자 3Q 영업익 전망치 16조 '훌쩍'…주가는?,0
"코스피, 6개월 만 3000선 붕괴…외인 6000억 매도 압박",0
"홍민택 토스뱅크 대표 ""중저신용자 대출 35%달성 문제 없다""…전세대출...",0
"홍민택 토스뱅크 대표 ""완전 새로운 은행 되겠다""…고객 관점의 서비스...",0
선두로 나선 KB증권…미래에셋 가세로 발행어음 경쟁 '후...,0
"'고금리 약속' 홍민택 토스뱅크 대표 ""충분히 가능하다""(일문일답)",0
카뱅 이유 있는 MZ 흥행…시작부터 '꽉' 잡았다,0
'악재 겹겹' 코스피…3000 깨졌다,0
"신용대출 최대 2.7억, 마통 1.5억…'대출 난민' 토스뱅크로 몰리나",0
"농협銀 ""목표는 금융플랫폼""…디지털 전환 박차",0
"""G2 리스크에 실적전망도 먹구름…4분기도 박스권 지속"" [코스피 3000...",0
"""한국사회복지공제회 장기저축급여가 사회복지사라는 직업 지켜줘""",0
"가계대출 옥죄는 은행들, 기업대출로 수익성 제고 활로모색",0
경기도 재난기본소득 받나요? 카드 쓰고 경품도 받으세요,0
"금융위, 카카오 금융복합그룹 지정 검토 돌입",0
高유가에 사막경제 기지개…한국기업들 '제3의 중동 붐' 부나,0
금융소비자법에 걸릴라…빅테크들 '전전긍긍',0
전기차 충전소 매각 이슈 주목! <디스플레이텍>,0
"환율, 3원 가량 하락해 1180원대 중반 등락",0
"삼일회계 창립멤버 김일섭, 회계명예전당에",0
"리서치센터장 3인 진단 ""대외 불확실성 영향 변동성 ...",0
신용대출 최저금리 年 2.76%…'파격' 토스뱅크 출범,0
배터리 분사 전쟁…시장 승기 잡은 LG화학 vs 주주 마음 달랜 SK이노,0
사상 최대 매출 기대…'7만전자' 탈출 언제?,0
토스뱅크 출범…'파격 금리' 승부수,0
"코인거래소 예치금, 1년새 10배로",0
"""지방 저축은행 첫 디지털 플랫폼, 1년 내 10만 가입자 달성할 것""",0
6일은 업비트에 신분증 올리는 날,0
"자산 1조 기업, 지배구조보고서 의무화",0
'뱅크 3파전' 시작…토스의 '파격 조건' 언제까지?,0
"금융위, 삼성생명 징계안 또 자문기구에 의뢰…""봐주기 아니냐""",0
"프랭클린템플턴운용 공모펀드, 우리자산운용이 인수",0
SK E&S '2조 우선주' 놓고 6일 여의도 금융권 진검승부,0
"홍남기, 2%대 물가상승 공식화 ""가스요금은 연내 동결""",0
"백신 원료 양산 박차 셀루메드, 독일社와 계약은?",0
전세계 탄소중립 열풍…친환경株가 간다,0
"BNK부산은행, ""'마!이' 브랜드 MZ세대 금융 길잡이로""",0
"홍준표  ""공매도 폐지"" 주장에 개미들 적극 호응",0
"코스피, 기관 매수에 1% 상승 중…장중 2950선 회복",0
"신한라이프, 멀티미디어북 개발해 고객 상담에 활용",0
"""中 부동산 업계, 올해 채무불이행 규모 159% 급증""",0
"뉴욕증시, 부채한도 협상 기대감에 상승…다우 0.30%↑",0
퇴직금도 투자하기 나름! 퇴직연금 수익률 10% 넘기려면?,0
"""더 사지도 떠나지도 못해""…동학개미의 고민",0
신한銀 대출창구 북적이는 까닭…,0
"비트코인, 5개월 만에 화려한 부활?",0
토스뱅크 대출 이번주에 바닥,0
"저축은행, 대출 증가액 중 83% 수도권 몰렸다…지역별 양극화 심화",0
"가족경영 GS, 오너 4세에서 '평화' 깨지나",0
"BC카드, 가명정보 결합전문기관 라이선스 획득…국내 금융사 최초",0
"교보교육재단, 전국 소년원에 책갈피 청소년 인성도서 기증",0
"상장 앞둔 ADT캡스, 최대 4000억 투자유치 착수",0
카드 대출 '장기연체의 늪'…회수율 역대 최저,0
"""코스피 2900 깨질땐, 2700까지 각오해야""",0
"KB손보, 콜센터 자회사 매각설 '솔솔'",0
KB손보 콜센터 자회사 매각설 '솔솔',0
"토스뱅크, 3일만에 연간 대출한도 40% 소진…2천억원 이상 실행",0
대형 브로커까지 등장 보험사기 규모 커진다,0
"카카오뱅크, 신용·일반전월세보증금대출 막았다…연말까지 중단",0
"수출입銀, 글로벌 핵심전략산업 금융지원 확대 나서",0
"권준학 농협은행장, 직원들과 감귤 재배농가 찾아 일손돕기",0
"제일은행, 하반기 명예퇴직 시행…신청 대상 대폭 확대",0
은행권 줄줄이 가계대출 제한·중단…실수요자 여파는?,0
"""코스피 최악의 경우 2700~2800…위기는 기회""",0
"""이재용 삼성 부회장, 조세회피처에 페이퍼컴퍼니""",0
에어부산 이어 제주항공·진에어…LCC들 유상증자 '연착륙' 할까,0
"ESG 투자, 탄소배출권·그린플레이션 뜬다",0
"자동차株, 오랜만에 강세…조정 끝내고 반등 시동?",0
"SK디앤디 ""부동산 플랫폼 기업으로 탈바꿈할 것""",0
"""노후준비 이것만 알고 가세요""…신영증권, 무료 가이드북 발간",0
"""조정장이 기회…성장산업 수혜株 담을때""",0
"개미들 ""지금이 바닥""…레버리지에 풀베팅",0
스톤브릿지·KTB·캡스톤…VC들 앞다퉈 '상장 러시',0
'식음료 톱픽株' 꼽힌 롯데칠성,0
"정은보 ""가계대출 과도한 은행에 추가 자본 더 쌓도록 요구할 것""",0
"""테슬라 잡겠다""…GM 선전포고",0
"씨유테크, 코스닥 상장 첫 날 급락세",0
"코스피, 美 정치 불확실성 완화에 개인 자금 유입…강보합세",0
"헝다, 이번엔 17조 디폴트 위기…협력사 3천억 사모 달러채 미상환",0
"코스피, 외국인 기관 매도 2950선 약보합세…삼성전자, 실적 양호 불구...",0
케이뱅크도 백기투항…신용대출 한도 '연 소득 범위 이내'로 축소,0
